"genome_id","genome_name","Phenotype","Phenotype_Sam_Justification","Phenotype_final","other_names","ncbi_taxon_id","taxon_lineage_i_ds","taxon_lineage_names","superkingdom","kingdom","phylum","class","order","family","genus","species","genome_status","strain","serovar","biovar","pathovar","mlst","segment","subtype","h_type","n_type","h1_clade_global","h1_clade_us","h5_clade","p_h1n1_like","lineage","clade","subclade","other_typing","culture_collection","type_strain","reference","genome_quality","completion_date","publication","authors","bio_project_accession","bio_sample_accession","assembly_accession","sra_accession","gen_bank_accessions","sequencing_center","sequencing_status","sequencing_platform","sequencing_depth","assembly_method","chromosome","plasmids","contigs","size","gc_content","contig_l50","contig_n50","trna","rrna","mat_peptide","cds","coarse_consistency","fine_consistency","check_m_contamination","check_m_completeness","genome_quality_flags","isolation_source","isolation_comments","collection_date","collection_year","season","isolation_country","geographic_group","geographic_location","other_environmental","host_name","host_common_name","host_gender","host_age","host_health","host_group","lab_host","passage","other_clinical","additional_metadata","comments","date_inserted","date_modified","nm_contigs"
2651823.3,"Aliiroseovarius sp. xm-a-134","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651823,"131567;2;1224;28211;204455;31989;1658781;2623558;2651823","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-a-134","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-a-134","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878183","GCA_013283605.1","NA","WBXR00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","42x","SPAdes v. 3.9.1","NA",0,23,3283027,59.140453,3,353983,45,3,"NA",3298,96.5,95.3,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:58:01.413Z","2020-07-01T04:58:01.413Z",23
2651824.3,"Aliiroseovarius sp. xm-a-151","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651824,"131567;2;1224;28211;204455;31989;1658781;2623558;2651824","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-a-151","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-a-151","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878184","GCA_013283585.1","NA","WBXS00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","154x","SPAdes v. 3.9.1","NA",0,26,3257283,59.063183,5,277436,46,3,"NA",3225,96.7,95.4,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:58:03.652Z","2020-07-01T04:58:03.652Z",26
2651825.3,"Aliiroseovarius sp. xm-d-517","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651825,"131567;2;1224;28211;204455;31989;1658781;2623558;2651825","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-d-517","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-d-517","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878185","GCA_013283135.1","NA","WBXT00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","240x","SPAdes v. 3.9.1","NA",0,2,3282936,59.042088,1,3177654,50,9,"NA",3234,96.7,95.4,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:50:54.150Z","2020-07-01T04:50:54.150Z",2
2651826.3,"Aliiroseovarius sp. xm-g-7","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651826,"131567;2;1224;28211;204455;31989;1658781;2623558;2651826","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-g-7","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-g-7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878186","GCA_013283535.1","NA","WBXU00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","97x","SPAdes v. 3.9.1","NA",0,30,3320255,59.060043,3,277720,49,3,"NA",3356,96.3,94.9,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:55:42.687Z","2020-07-01T04:55:42.687Z",30
2651827.3,"Aliiroseovarius sp. xm-m-309","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651827,"131567;2;1224;28211;204455;31989;1658781;2623558;2651827","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-m-309","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-m-309","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878187","GCA_013283525.1","NA","WBXV00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","43x","SPAdes v. 3.9.1","NA",0,15,3332128,59.099022,2,823298,49,3,"NA",3363,96.3,95.1,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:55:45.066Z","2020-07-01T04:55:45.066Z",15
2651828.3,"Aliiroseovarius sp. xm-m-314","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651828,"131567;2;1224;28211;204455;31989;1658781;2623558;2651828","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-m-314","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-m-314","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878188","GCA_013283115.1","NA","WBXW00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","180x","SPAdes v. 3.9.1","NA",0,19,3439089,59.204517,2,832426,54,3,"NA",3527,96.6,95.3,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:50:49.472Z","2020-07-01T04:50:49.472Z",19
2651829.3,"Aliiroseovarius sp. xm-m-339-2","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651829,"131567;2;1224;28211;204455;31989;1658781;2623558;2651829","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-m-339-2","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-m-339-2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878189","GCA_013283095.1","NA","WBXX00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","120x","SPAdes v. 3.9.1","NA",0,33,3387700,59.078728,5,277436,46,3,"NA",3382,96.7,95.4,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:51:05.678Z","2020-07-01T04:51:05.678Z",33
2651830.3,"Aliiroseovarius sp. xm-m-354","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651830,"131567;2;1224;28211;204455;31989;1658781;2623558;2651830","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-m-354","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-m-354","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878190","GCA_013283075.1","NA","WBXY00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","163x","SPAdes v. 3.9.1","NA",0,86,3417944,59.093304,2,823257,50,4,"NA",3503,96.3,94.5,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:45:55.616Z","2020-07-01T04:45:55.616Z",86
2651831.3,"Aliiroseovarius sp. xm-m-378","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651831,"131567;2;1224;28211;204455;31989;1658781;2623558;2651831","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-m-378","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-m-378","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878191","GCA_013283055.1","NA","WBXZ00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","28x","SPAdes v. 3.9.1","NA",0,22,3282870,59.1388,3,354031,45,3,"NA",3297,96.5,95.3,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:45:53.227Z","2020-07-01T04:45:53.227Z",22
2651832.3,"Aliiroseovarius sp. xm-m-379","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651832,"131567;2;1224;28211;204455;31989;1658781;2623558;2651832","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-m-379","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-m-379","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878192","GCA_013283035.1","NA","WBYA00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","200x","SPAdes v. 3.9.1","NA",0,23,3270267,59.13612,3,358925,46,3,"NA",3236,96.4,95.1,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:48:38.331Z","2020-07-01T04:48:38.331Z",23
2651833.3,"Aliiroseovarius sp. xm-v-201","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651833,"131567;2;1224;28211;204455;31989;1658781;2623558;2651833","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-v-201","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-v-201","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878193","GCA_013283565.1","NA","WBYB00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","95x","SPAdes v. 3.9.1","NA",0,15,3332057,59.09995,2,823217,49,3,"NA",3365,96.3,95.1,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:58:05.800Z","2020-07-01T04:58:05.800Z",15
2651834.3,"Aliiroseovarius sp. xm-v-204","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651834,"131567;2;1224;28211;204455;31989;1658781;2623558;2651834","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-v-204","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-v-204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878194","GCA_013283495.1","NA","WBYC00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","161x","SPAdes v. 3.9.1","NA",0,19,3265630,59.14369,3,358924,46,3,"NA",3236,96.4,95.1,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:55:49.669Z","2020-07-01T04:55:49.669Z",19
2651835.3,"Aliiroseovarius sp. xm-v-208","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651835,"131567;2;1224;28211;204455;31989;1658781;2623558;2651835","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-v-208","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-v-208","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878195","GCA_013283485.1","NA","WBYD00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","192x","SPAdes v. 3.9.1","NA",0,15,3441315,59.19124,2,832374,50,3,"NA",3547,96.6,95.3,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:55:47.293Z","2020-07-01T04:55:47.293Z",15
2651836.3,"Aliiroseovarius sp. xm-v-209","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651836,"131567;2;1224;28211;204455;31989;1658781;2623558;2651836","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-v-209","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-v-209","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878196","GCA_013283465.1","NA","WBYE00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","108x","SPAdes v. 3.9.1","NA",0,19,3439089,59.204487,2,832426,54,3,"NA",3527,96.6,95.3,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:55:23.270Z","2020-07-01T04:55:23.270Z",19
2651837.3,"Aliiroseovarius sp. xm-v-225","unkown","Have never seein Aliiroseovarius in my career, believe it to be halotolerant and aerobic heterotrophs without photosynthetic capabilities","Halotolerant_extra","NA",2651837,"131567;2;1224;28211;204455;31989;1658781;2623558;2651837","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliiroseovarius;unclassified Aliiroseovarius;Aliiroseovarius sp. xm-v-225","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Aliiroseovarius","NA","WGS","xm-v-225","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-06-06T00:00:00Z","NA","NA","PRJNA575125","SAMN12878197","GCA_013283445.1","NA","WBYF00000000","The Chinese University of Hong Kong","WGS","Illumina HiSeq 2500","204x","SPAdes v. 3.9.1","NA",0,22,3283060,59.140194,3,354023,45,3,"NA",3292,96.5,95.3,"NA","NA","NA","coastal seawater","NA",42299,2015,"NA","China","Asia","China:Xiamen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","The seemingly homogeneous seawater contains microspatial niches at the scale relevant to microbial activities. It remained poorly understood, however, whether these microenvironments are able to drive genome evolution of the microbial inhabitants. We show that two sympatric bacterial populations (the Marinobacterium population and the Roseobacter population ) from a single seawater sample display fundamentally different patterns of genome evolution. Our results indicate that phycospheres, where bacteria interact with phytoplankton, are likely the most important niche that drive the cryptic speciation of the Roseobacter population.","2020-07-01T04:55:17.921Z","2020-07-01T04:55:17.921Z",22
